"Purchase Key","Date Key","Supplier Key","Stock Item Key","WWI Purchase Order ID","Ordered Outers","Ordered Quantity","Received Outers","Package","Is Order Finalized","Lineage Key"
"1972","2013-10-30","20","16","507","344","3440","344","Each","True","10"
"1980","2013-10-31","20","16","509","342","3420","342","Each","True","10"
"1988","2013-11-01","20","16","511","340","3400","340","Each","True","10"
"1992","2013-11-02","20","16","513","4","40","4","Each","True","10"
"2000","2013-11-04","20","16","515","351","3510","351","Each","True","10"
"2008","2013-11-05","20","16","517","352","3520","352","Each","True","10"
"2016","2013-11-06","20","16","519","373","3730","373","Each","True","10"
"2024","2013-11-07","20","16","521","371","3710","371","Each","True","10"
"2032","2013-11-08","20","16","523","369","3690","369","Each","True","10"
"2042","2013-11-11","20","16","526","370","3700","370","Each","True","10"
"2050","2013-11-12","20","16","528","377","3770","377","Each","True","10"
"2058","2013-11-13","20","16","530","381","3810","381","Each","True","10"
"2066","2013-11-14","20","16","532","379","3790","379","Each","True","10"
"2074","2013-11-15","20","16","534","390","3900","390","Each","True","10"
"2085","2013-11-18","20","16","537","393","3930","393","Each","True","10"
"2093","2013-11-19","20","16","539","414","4140","414","Each","True","10"
"2101","2013-11-20","20","16","541","428","4280","428","Each","True","10"
"2109","2013-11-21","20","16","543","434","4340","434","Each","True","10"
"2117","2013-11-22","20","16","545","432","4320","432","Each","True","10"
"2126","2013-11-25","20","16","548","428","4280","428","Each","True","10"
"2134","2013-11-26","20","16","550","439","4390","439","Each","True","10"
"2142","2013-11-27","20","16","552","445","4450","445","Each","True","10"
"2150","2013-11-28","20","16","554","449","4490","449","Each","True","10"
"2158","2013-11-29","20","16","556","457","4570","457","Each","True","10"
"2167","2013-12-02","20","16","559","467","4670","467","Each","True","10"
"2175","2013-12-03","20","16","561","471","4710","471","Each","True","10"
"2183","2013-12-04","20","16","563","477","4770","477","Each","True","10"
"2191","2013-12-05","20","16","565","477","4770","477","Each","True","10"
"2199","2013-12-06","20","16","567","487","4870","487","Each","True","10"
"2207","2013-12-09","20","16","569","485","4850","485","Each","True","10"
"2215","2013-12-10","20","16","571","483","4830","483","Each","True","10"
"2223","2013-12-11","20","16","573","481","4810","481","Each","True","10"
"2231","2013-12-12","20","16","575","479","4790","479","Each","True","10"
"2239","2013-12-13","20","16","577","489","4890","489","Each","True","10"
"2248","2013-12-16","20","16","580","485","4850","485","Each","True","10"
"2256","2013-12-17","20","16","582","483","4830","483","Each","True","10"
"2264","2013-12-18","20","16","584","481","4810","481","Each","True","10"
"2272","2013-12-19","20","16","586","493","4930","493","Each","True","10"
"2280","2013-12-20","20","16","588","493","4930","493","Each","True","10"
"2282","2013-12-21","20","16","590","2","20","2","Each","True","10"
"2290","2013-12-23","20","16","592","507","5070","507","Each","True","10"
"2298","2013-12-24","20","16","594","505","5050","505","Each","True","10"
"2306","2013-12-25","20","16","596","507","5070","507","Each","True","10"
"2314","2013-12-26","20","16","598","520","5200","520","Each","True","10"
"2322","2013-12-27","20","16","600","518","5180","518","Each","True","10"
"2331","2013-12-30","20","16","603","514","5140","514","Each","True","10"
"2339","2013-12-31","20","16","605","512","5120","512","Each","True","10"
"2341","2014-01-01","17","142","606","1010","12120","1010","Carton","True","10"
"2349","2014-01-02","17","142","608","1008","12096","1008","Carton","True","10"
"2357","2014-01-03","17","142","610","1006","12072","1006","Carton","True","10"
"2365","2014-01-04","17","142","612","11","132","11","Carton","True","10"
"2367","2014-01-06","17","142","613","1016","12192","1016","Carton","True","10"
"2375","2014-01-07","17","142","615","1027","12324","1027","Carton","True","10"
"2383","2014-01-08","17","142","617","1029","12348","1029","Carton","True","10"
"2391","2014-01-09","17","142","619","1027","12324","1027","Carton","True","10"
"2399","2014-01-10","17","142","621","1037","12444","1037","Carton","True","10"
"2408","2014-01-13","17","142","624","1044","12528","1044","Carton","True","10"
"2416","2014-01-14","17","142","626","1042","12504","1042","Carton","True","10"
"2424","2014-01-15","17","142","628","1040","12480","1040","Carton","True","10"
"2432","2014-01-16","17","142","630","1048","12576","1048","Carton","True","10"
"2440","2014-01-17","17","142","632","1053","12636","1053","Carton","True","10"
"2448","2014-01-18","17","142","634","3","36","3","Carton","True","10"
"2455","2014-01-20","17","142","636","1062","12744","1062","Carton","True","10"
"2463","2014-01-21","17","142","638","1060","12720","1060","Carton","True","10"
"2471","2014-01-22","17","142","640","1064","12768","1064","Carton","True","10"
"2479","2014-01-23","17","142","642","1067","12804","1067","Carton","True","10"
"2487","2014-01-24","17","142","644","1065","12780","1065","Carton","True","10"
"2496","2014-01-27","17","142","647","1067","12804","1067","Carton","True","10"
"2504","2014-01-28","17","142","649","1072","12864","1072","Carton","True","10"
"2512","2014-01-29","17","142","651","1078","12936","1078","Carton","True","10"
"2520","2014-01-30","17","142","653","1076","12912","1076","Carton","True","10"
"2528","2014-01-31","17","142","655","1084","13008","1084","Carton","True","10"
"2535","2014-02-01","17","142","657","10","120","10","Carton","True","10"
"2539","2014-02-03","17","142","659","1097","13164","1097","Carton","True","10"
"2547","2014-02-04","17","142","661","1102","13224","1102","Carton","True","10"
"2555","2014-02-05","17","142","663","1106","13272","1106","Carton","True","10"
"2563","2014-02-06","17","142","665","1122","13464","1122","Carton","True","10"
"2571","2014-02-07","17","142","667","1120","13440","1120","Carton","True","10"
"2578","2014-02-08","17","142","669","1","12","1","Carton","True","10"
"2584","2014-02-10","17","142","671","1119","13428","1119","Carton","True","10"
"2592","2014-02-11","17","142","673","1123","13476","1123","Carton","True","10"
"2600","2014-02-12","17","142","675","1121","13452","1121","Carton","True","10"
"2608","2014-02-13","17","142","677","1137","13644","1137","Carton","True","10"
"2616","2014-02-14","17","142","679","1139","13668","1139","Carton","True","10"
"2627","2014-02-17","17","142","682","1136","13632","1136","Carton","True","10"
"2635","2014-02-18","17","142","684","1144","13728","1144","Carton","True","10"
"2643","2014-02-19","17","142","686","1142","13704","1142","Carton","True","10"
"2651","2014-02-20","17","142","688","1143","13716","1143","Carton","True","10"
"2659","2014-02-21","17","142","690","1141","13692","1141","Carton","True","10"
"2671","2014-02-24","17","142","694","1142","13704","1142","Carton","True","10"
"2679","2014-02-25","17","142","696","1140","13680","1140","Carton","True","10"
"2687","2014-02-26","17","142","698","1164","13968","1164","Carton","True","10"
"2695","2014-02-27","17","142","700","1175","14100","1175","Carton","True","10"
"2703","2014-02-28","17","142","702","1173","14076","1173","Carton","True","10"
"2710","2014-03-01","17","142","704","10","120","10","Carton","True","10"
"2715","2014-03-03","17","142","706","1181","14172","1181","Carton","True","10"
"2723","2014-03-04","17","142","708","1179","14148","1179","Carton","True","10"
"2731","2014-03-05","17","142","710","1184","14208","1184","Carton","True","10"
"2739","2014-03-06","17","142","712","1182","14184","1182","Carton","True","10"
"2747","2014-03-07","17","142","714","1180","14160","1180","Carton","True","10"
"2756","2014-03-10","17","142","717","1177","14124","1177","Carton","True","10"
"2764","2014-03-11","17","142","719","1175","14100","1175","Carton","True","10"
"2772","2014-03-12","17","142","721","1173","14076","1173","Carton","True","10"
"2780","2014-03-13","17","142","723","1171","14052","1171","Carton","True","10"
"2788","2014-03-14","17","142","725","1169","14028","1169","Carton","True","10"
"2795","2014-03-15","17","142","727","10","120","10","Carton","True","10"
"2798","2014-03-17","17","142","729","1177","14124","1177","Carton","True","10"
"2806","2014-03-18","17","142","731","1188","14256","1188","Carton","True","10"
"2814","2014-03-19","17","142","733","1186","14232","1186","Carton","True","10"
"2822","2014-03-20","17","142","735","1186","14232","1186","Carton","True","10"
"2830","2014-03-21","17","142","737","1189","14268","1189","Carton","True","10"
"2841","2014-03-24","17","142","741","1185","14220","1185","Carton","True","10"
"2849","2014-03-25","17","142","743","1185","14220","1185","Carton","True","10"
"2857","2014-03-26","17","142","745","1186","14232","1186","Carton","True","10"
"2865","2014-03-27","17","142","747","1184","14208","1184","Carton","True","10"
"2873","2014-03-28","17","142","749","1187","14244","1187","Carton","True","10"
"2883","2014-03-31","17","142","752","1184","14208","1184","Carton","True","10"
"2891","2014-04-01","17","142","754","1191","14292","1191","Carton","True","10"
"2899","2014-04-02","17","142","756","1189","14268","1189","Carton","True","10"
"2907","2014-04-03","17","142","758","1188","14256","1188","Carton","True","10"
"2915","2014-04-04","17","142","760","1195","14340","1195","Carton","True","10"
"2928","2014-04-07","17","142","764","1197","14364","1197","Carton","True","10"
"2936","2014-04-08","17","142","766","1204","14448","1204","Carton","True","10"
"2944","2014-04-09","17","142","768","1202","14424","1202","Carton","True","10"
"2952","2014-04-10","17","142","770","1200","14400","1200","Carton","True","10"
"2960","2014-04-11","17","142","772","1198","14376","1198","Carton","True","10"
"2967","2014-04-12","17","142","774","5","60","5","Carton","True","10"
"2970","2014-04-14","17","142","776","1201","14412","1201","Carton","True","10"
"2978","2014-04-15","17","142","778","1199","14388","1199","Carton","True","10"
"2986","2014-04-16","17","142","780","1198","14376","1198","Carton","True","10"
"2994","2014-04-17","17","142","782","1196","14352","1196","Carton","True","10"
"3002","2014-04-18","17","142","784","1198","14376","1198","Carton","True","10"
"3011","2014-04-21","17","142","787","1195","14340","1195","Carton","True","10"
"3019","2014-04-22","17","142","789","1193","14316","1193","Carton","True","10"
"3027","2014-04-23","17","142","791","1191","14292","1191","Carton","True","10"
"3035","2014-04-24","17","142","793","1208","14496","1208","Carton","True","10"
"3043","2014-04-25","17","142","795","1219","14628","1219","Carton","True","10"
"3051","2014-04-26","17","142","797","2","24","2","Carton","True","10"
"3057","2014-04-28","17","142","799","1222","14664","1222","Carton","True","10"
"3065","2014-04-29","17","142","801","1220","14640","1220","Carton","True","10"
"3073","2014-04-30","17","142","803","1218","14616","1218","Carton","True","10"
"3081","2014-05-01","17","142","805","1216","14592","1216","Carton","True","10"
"3089","2014-05-02","17","142","807","1216","14592","1216","Carton","True","10"
"3103","2014-05-05","17","142","811","1212","14544","1212","Carton","True","10"
"3111","2014-05-06","17","142","813","1213","14556","1213","Carton","True","10"
"3119","2014-05-07","17","142","815","1211","14532","1211","Carton","True","10"
"3127","2014-05-08","17","142","817","1209","14508","1209","Carton","True","10"
"3135","2014-05-09","17","142","819","1222","14664","1222","Carton","True","10"
"3143","2014-05-12","17","142","821","1224","14688","1224","Carton","True","10"
"3151","2014-05-13","17","142","823","1222","14664","1222","Carton","True","10"
"3159","2014-05-14","17","142","825","1220","14640","1220","Carton","True","10"
"3167","2014-05-15","17","142","827","1234","14808","1234","Carton","True","10"
"3175","2014-05-16","17","142","829","1252","15024","1252","Carton","True","10"
"3182","2014-05-17","17","142","831","7","84","7","Carton","True","10"
"3186","2014-05-19","17","142","833","1277","15324","1277","Carton","True","10"
"3194","2014-05-20","17","142","835","1275","15300","1275","Carton","True","10"
"3202","2014-05-21","17","142","837","1273","15276","1273","Carton","True","10"
"3211","2014-05-22","17","142","839","1278","15336","1278","Carton","True","10"
"3220","2014-05-23","17","142","841","1283","15396","1283","Carton","True","10"
"3231","2014-05-26","17","142","844","1290","15480","1290","Carton","True","10"
"3240","2014-05-27","17","142","846","1289","15468","1289","Carton","True","10"
"3249","2014-05-28","17","142","848","1287","15444","1287","Carton","True","10"
"3258","2014-05-29","17","142","850","1303","15636","1303","Carton","True","10"
"3267","2014-05-30","17","142","852","1312","15744","1312","Carton","True","10"
"3279","2014-06-02","17","142","856","1328","15936","1328","Carton","True","10"
"3288","2014-06-03","17","142","858","1328","15936","1328","Carton","True","10"
"3297","2014-06-04","17","142","860","1332","15984","1332","Carton","True","10"
"3306","2014-06-05","17","142","862","1339","16068","1339","Carton","True","10"
"3315","2014-06-06","17","142","864","1346","16152","1346","Carton","True","10"
"3323","2014-06-07","17","142","866","5","60","5","Carton","True","10"
"3326","2014-06-09","17","142","867","1350","16200","1350","Carton","True","10"
"3335","2014-06-10","17","142","869","1362","16344","1362","Carton","True","10"
"3344","2014-06-11","17","142","871","1369","16428","1369","Carton","True","10"
"3353","2014-06-12","17","142","873","1377","16524","1377","Carton","True","10"
"3362","2014-06-13","17","142","875","1403","16836","1403","Carton","True","10"
"3376","2014-06-16","17","142","879","1399","16788","1399","Carton","True","10"
"3385","2014-06-17","17","142","881","1412","16944","1412","Carton","True","10"
"3394","2014-06-18","17","142","883","1426","17112","1426","Carton","True","10"
"3403","2014-06-19","17","142","885","1442","17304","1442","Carton","True","10"
"3412","2014-06-20","17","142","887","1449","17388","1449","Carton","True","10"
"3422","2014-06-23","17","142","890","1456","17472","1456","Carton","True","10"
"3431","2014-06-24","17","142","892","1464","17568","1464","Carton","True","10"
"3440","2014-06-25","17","142","894","1466","17592","1466","Carton","True","10"
"3449","2014-06-26","17","142","896","1469","17628","1469","Carton","True","10"
"3458","2014-06-27","17","142","898","1486","17832","1486","Carton","True","10"
"3470","2014-06-30","17","142","901","1491","17892","1491","Carton","True","10"
"3479","2014-07-01","17","142","903","1493","17916","1493","Carton","True","10"
"3488","2014-07-02","17","142","905","1491","17892","1491","Carton","True","10"
"3497","2014-07-03","17","142","907","1497","17964","1497","Carton","True","10"
"3506","2014-07-04","17","142","909","1505","18060","1505","Carton","True","10"
"3519","2014-07-07","17","142","912","1506","18072","1506","Carton","True","10"
"3528","2014-07-08","17","142","914","1515","18180","1515","Carton","True","10"
"3537","2014-07-09","17","142","916","1514","18168","1514","Carton","True","10"
"3546","2014-07-10","17","142","918","1520","18240","1520","Carton","True","10"
"3555","2014-07-11","17","142","920","1524","18288","1524","Carton","True","10"
"3564","2014-07-12","17","142","922","8","96","8","Carton","True","10"
"3569","2014-07-14","17","142","923","1546","18552","1546","Carton","True","10"
"3578","2014-07-15","17","142","925","1544","18528","1544","Carton","True","10"
"3587","2014-07-16","17","142","927","1544","18528","1544","Carton","True","10"
"3596","2014-07-17","17","142","929","1543","18516","1543","Carton","True","10"
"3605","2014-07-18","17","142","931","1553","18636","1553","Carton","True","10"
"3614","2014-07-19","17","142","933","14","168","14","Carton","True","10"
"3617","2014-07-21","17","142","934","1573","18876","1573","Carton","True","10"
"3626","2014-07-22","17","142","936","1581","18972","1581","Carton","True","10"
"3635","2014-07-23","17","142","938","1581","18972","1581","Carton","True","10"
"3644","2014-07-24","17","142","940","1579","18948","1579","Carton","True","10"
"3653","2014-07-25","17","142","942","1579","18948","1579","Carton","True","10"
"3661","2014-07-26","17","142","944","6","72","6","Carton","True","10"
"3668","2014-07-28","17","142","946","1585","19020","1585","Carton","True","10"
"3677","2014-07-29","17","142","948","1583","18996","1583","Carton","True","10"
"3686","2014-07-30","17","142","950","1586","19032","1586","Carton","True","10"
"3695","2014-07-31","17","142","952","1584","19008","1584","Carton","True","10"
"3704","2014-08-01","17","142","954","1582","18984","1582","Carton","True","10"
"3713","2014-08-04","17","142","956","1580","18960","1580","Carton","True","10"
"3722","2014-08-05","17","142","958","1578","18936","1578","Carton","True","10"
"3731","2014-08-06","17","142","960","1576","18912","1576","Carton","True","10"
"3740","2014-08-07","17","142","962","1578","18936","1578","Carton","True","10"
"3749","2014-08-08","17","142","964","1593","19116","1593","Carton","True","10"
"3762","2014-08-11","17","142","968","1590","19080","1590","Carton","True","10"
"3771","2014-08-12","17","142","970","1597","19164","1597","Carton","True","10"
"3780","2014-08-13","17","142","972","1602","19224","1602","Carton","True","10"
"3789","2014-08-14","17","142","974","1600","19200","1600","Carton","True","10"
"3798","2014-08-15","17","142","976","1604","19248","1604","Carton","True","10"
"3810","2014-08-18","17","142","980","1607","19284","1607","Carton","True","10"
"3819","2014-08-19","17","142","982","1609","19308","1609","Carton","True","10"
"3828","2014-08-20","17","142","984","1627","19524","1627","Carton","True","10"
"3837","2014-08-21","17","142","986","1630","19560","1630","Carton","True","10"
"3846","2014-08-22","17","142","988","1628","19536","1628","Carton","True","10"
"3860","2014-08-25","17","142","992","1636","19632","1636","Carton","True","10"
"3869","2014-08-26","17","142","994","1641","19692","1641","Carton","True","10"
"3878","2014-08-27","17","142","996","1639","19668","1639","Carton","True","10"
"3887","2014-08-28","17","142","998","1648","19776","1648","Carton","True","10"
"3896","2014-08-29","17","142","1000","1646","19752","1646","Carton","True","10"
"3906","2014-09-01","17","142","1003","1654","19848","1654","Carton","True","10"
"3915","2014-09-02","17","142","1005","1656","19872","1656","Carton","True","10"
"3924","2014-09-03","17","142","1007","1661","19932","1661","Carton","True","10"
"3933","2014-09-04","17","142","1009","1659","19908","1659","Carton","True","10"
"3942","2014-09-05","17","142","1011","1659","19908","1659","Carton","True","10"
"3950","2014-09-06","17","142","1013","6","72","6","Carton","True","10"
"3953","2014-09-08","17","142","1014","1669","20028","1669","Carton","True","10"
"3962","2014-09-09","17","142","1016","1676","20112","1676","Carton","True","10"
"3971","2014-09-10","17","142","1018","1675","20100","1675","Carton","True","10"
"3980","2014-09-11","17","142","1020","1687","20244","1687","Carton","True","10"
"3989","2014-09-12","17","142","1022","1685","20220","1685","Carton","True","10"
"4002","2014-09-15","17","142","1026","1692","20304","1692","Carton","True","10"
"4011","2014-09-16","17","142","1028","1698","20376","1698","Carton","True","10"
"4020","2014-09-17","17","142","1030","1697","20364","1697","Carton","True","10"
"4029","2014-09-18","17","142","1032","1701","20412","1701","Carton","True","10"
"4038","2014-09-19","17","142","1034","1704","20448","1704","Carton","True","10"
"4046","2014-09-20","17","142","1036","6","72","6","Carton","True","10"
"4048","2014-09-22","17","142","1037","1721","20652","1721","Carton","True","10"
"4057","2014-09-23","17","142","1039","1719","20628","1719","Carton","True","10"
"4066","2014-09-24","17","142","1041","1717","20604","1717","Carton","True","10"
"4075","2014-09-25","17","142","1043","1723","20676","1723","Carton","True","10"
"4084","2014-09-26","17","142","1045","1742","20904","1742","Carton","True","10"
"4097","2014-09-29","17","142","1049","1745","20940","1745","Carton","True","10"
"4106","2014-09-30","17","142","1051","1743","20916","1743","Carton","True","10"
"4115","2014-10-01","17","142","1053","1746","20952","1746","Carton","True","10"
"4124","2014-10-02","17","142","1055","1744","20928","1744","Carton","True","10"
"4133","2014-10-03","17","142","1057","1747","20964","1747","Carton","True","10"
"4142","2014-10-04","17","142","1059","10","120","10","Carton","True","10"
"4150","2014-10-06","17","142","1061","1755","21060","1755","Carton","True","10"
"4159","2014-10-07","17","142","1063","1758","21096","1758","Carton","True","10"
"4168","2014-10-08","17","142","1065","1762","21144","1762","Carton","True","10"
"4177","2014-10-09","17","142","1067","1769","21228","1769","Carton","True","10"
"4186","2014-10-10","17","142","1069","1774","21288","1774","Carton","True","10"
"4194","2014-10-11","17","142","1071","6","72","6","Carton","True","10"
"4200","2014-10-13","17","142","1073","1796","21552","1796","Carton","True","10"
"4209","2014-10-14","17","142","1075","1798","21576","1798","Carton","True","10"
"4218","2014-10-15","17","142","1077","1803","21636","1803","Carton","True","10"
"4227","2014-10-16","17","142","1079","1809","21708","1809","Carton","True","10"
"4236","2014-10-17","17","142","1081","1809","21708","1809","Carton","True","10"
"4244","2014-10-18","17","142","1083","7","84","7","Carton","True","10"
"4247","2014-10-20","17","142","1085","1816","21792","1816","Carton","True","10"
"4256","2014-10-21","17","142","1087","1822","21864","1822","Carton","True","10"
"4265","2014-10-22","17","142","1089","1820","21840","1820","Carton","True","10"
"4274","2014-10-23","17","142","1091","1818","21816","1818","Carton","True","10"
"4283","2014-10-24","17","142","1093","1816","21792","1816","Carton","True","10"
"4291","2014-10-25","17","142","1095","12","144","12","Carton","True","10"
"4297","2014-10-27","17","142","1097","1834","22008","1834","Carton","True","10"
"4306","2014-10-28","17","142","1099","1841","22092","1841","Carton","True","10"
"4315","2014-10-29","17","142","1101","1839","22068","1839","Carton","True","10"
"4324","2014-10-30","17","142","1103","1856","22272","1856","Carton","True","10"
"4333","2014-10-31","17","142","1105","1861","22332","1861","Carton","True","10"
"4342","2014-11-01","17","142","1107","9","108","9","Carton","True","10"
"4349","2014-11-03","17","142","1109","1868","22416","1868","Carton","True","10"
"4358","2014-11-04","17","142","1111","1866","22392","1866","Carton","True","10"
"4367","2014-11-05","17","142","1113","1864","22368","1864","Carton","True","10"
"4376","2014-11-06","17","142","1115","1863","22356","1863","Carton","True","10"
"4385","2014-11-07","17","142","1117","1861","22332","1861","Carton","True","10"
"4398","2014-11-10","17","142","1121","1857","22284","1857","Carton","True","10"
"4407","2014-11-11","17","142","1123","1855","22260","1855","Carton","True","10"
"4416","2014-11-12","17","142","1125","1857","22284","1857","Carton","True","10"
"4425","2014-11-13","17","142","1127","1856","22272","1856","Carton","True","10"
"4434","2014-11-14","17","142","1129","1854","22248","1854","Carton","True","10"
"4442","2014-11-15","17","142","1131","2","24","2","Carton","True","10"
"4449","2014-11-17","17","142","1133","1863","22356","1863","Carton","True","10"
"4458","2014-11-18","17","142","1135","1861","22332","1861","Carton","True","10"
"4467","2014-11-19","17","142","1137","1868","22416","1868","Carton","True","10"
"4476","2014-11-20","17","142","1139","1877","22524","1877","Carton","True","10"
"4485","2014-11-21","17","142","1141","1882","22584","1882","Carton","True","10"
"4494","2014-11-22","17","142","1143","3","36","3","Carton","True","10"
"4499","2014-11-24","17","142","1145","1883","22596","1883","Carton","True","10"
"4508","2014-11-25","17","142","1147","1885","22620","1885","Carton","True","10"
"4517","2014-11-26","17","142","1149","1888","22656","1888","Carton","True","10"
"4526","2014-11-27","17","142","1151","1889","22668","1889","Carton","True","10"
"4535","2014-11-28","17","142","1153","1887","22644","1887","Carton","True","10"
"4547","2014-12-01","17","142","1157","1884","22608","1884","Carton","True","10"
"4556","2014-12-02","17","142","1159","1890","22680","1890","Carton","True","10"
"4565","2014-12-03","17","142","1161","1888","22656","1888","Carton","True","10"
"4574","2014-12-04","17","142","1163","1886","22632","1886","Carton","True","10"
"4583","2014-12-05","17","142","1165","1890","22680","1890","Carton","True","10"
"4595","2014-12-08","17","142","1168","1887","22644","1887","Carton","True","10"
"4604","2014-12-09","17","142","1170","1886","22632","1886","Carton","True","10"
"4613","2014-12-10","17","142","1172","1892","22704","1892","Carton","True","10"
"4622","2014-12-11","17","142","1174","1890","22680","1890","Carton","True","10"
"4631","2014-12-12","17","142","1176","1896","22752","1896","Carton","True","10"
"4640","2014-12-13","17","142","1178","4","48","4","Carton","True","10"
"4644","2014-12-15","17","142","1180","1902","22824","1902","Carton","True","10"
"4653","2014-12-16","17","142","1182","1900","22800","1900","Carton","True","10"
"4662","2014-12-17","17","142","1184","1920","23040","1920","Carton","True","10"
"4671","2014-12-18","17","142","1186","1927","23124","1927","Carton","True","10"
"4680","2014-12-19","17","142","1188","1939","23268","1939","Carton","True","10"
"4689","2014-12-20","17","142","1190","1","12","1","Carton","True","10"
"4695","2014-12-22","17","142","1192","1940","23280","1940","Carton","True","10"
"4704","2014-12-23","17","142","1194","1944","23328","1944","Carton","True","10"
"4713","2014-12-24","17","142","1196","1950","23400","1950","Carton","True","10"
"4722","2014-12-25","17","142","1198","1957","23484","1957","Carton","True","10"
"4731","2014-12-26","17","142","1200","1955","23460","1955","Carton","True","10"
"4743","2014-12-29","17","142","1204","1961","23532","1961","Carton","True","10"
"4752","2014-12-30","17","142","1206","1979","23748","1979","Carton","True","10"
"4761","2014-12-31","17","142","1208","1977","23724","1977","Carton","True","10"
"2345","2014-01-01","17","122","606","1056","12672","1056","Carton","True","10"
"2353","2014-01-02","17","122","608","1054","12648","1054","Carton","True","10"
"2361","2014-01-03","17","122","610","1062","12744","1062","Carton","True","10"
"2371","2014-01-06","17","122","613","1064","12768","1064","Carton","True","10"
"2379","2014-01-07","17","122","615","1069","12828","1069","Carton","True","10"
"2387","2014-01-08","17","122","617","1067","12804","1067","Carton","True","10"
"2395","2014-01-09","17","122","619","1067","12804","1067","Carton","True","10"
"2403","2014-01-10","17","122","621","1068","12816","1068","Carton","True","10"
"2412","2014-01-13","17","122","624","1065","12780","1065","Carton","True","10"
"2420","2014-01-14","17","122","626","1063","12756","1063","Carton","True","10"
"2428","2014-01-15","17","122","628","1067","12804","1067","Carton","True","10"
"2436","2014-01-16","17","122","630","1073","12876","1073","Carton","True","10"
"2444","2014-01-17","17","122","632","1079","12948","1079","Carton","True","10"
"2451","2014-01-18","17","122","634","9","108","9","Carton","True","10"
"2459","2014-01-20","17","122","636","1096","13152","1096","Carton","True","10"
"2467","2014-01-21","17","122","638","1101","13212","1101","Carton","True","10"
"2475","2014-01-22","17","122","640","1099","13188","1099","Carton","True","10"
"2483","2014-01-23","17","122","642","1097","13164","1097","Carton","True","10"
"2491","2014-01-24","17","122","644","1097","13164","1097","Carton","True","10"
"2500","2014-01-27","17","122","647","1103","13236","1103","Carton","True","10"
"2508","2014-01-28","17","122","649","1111","13332","1111","Carton","True","10"
"2516","2014-01-29","17","122","651","1109","13308","1109","Carton","True","10"
"2524","2014-01-30","17","122","653","1107","13284","1107","Carton","True","10"
"2532","2014-01-31","17","122","655","1108","13296","1108","Carton","True","10"
"2543","2014-02-03","17","122","659","1110","13320","1110","Carton","True","10"
"2551","2014-02-04","17","122","661","1108","13296","1108","Carton","True","10"
"2559","2014-02-05","17","122","663","1116","13392","1116","Carton","True","10"
"2567","2014-02-06","17","122","665","1122","13464","1122","Carton","True","10"
"2575","2014-02-07","17","122","667","1120","13440","1120","Carton","True","10"
"2588","2014-02-10","17","122","671","1130","13560","1130","Carton","True","10"
"2596","2014-02-11","17","122","673","1137","13644","1137","Carton","True","10"
"2604","2014-02-12","17","122","675","1135","13620","1135","Carton","True","10"
"2612","2014-02-13","17","122","677","1141","13692","1141","Carton","True","10"
"2620","2014-02-14","17","122","679","1145","13740","1145","Carton","True","10"
"2625","2014-02-15","17","122","681","8","96","8","Carton","True","10"
"2631","2014-02-17","17","122","682","1168","14016","1168","Carton","True","10"
"2639","2014-02-18","17","122","684","1171","14052","1171","Carton","True","10"
"2647","2014-02-19","17","122","686","1179","14148","1179","Carton","True","10"
"2655","2014-02-20","17","122","688","1186","14232","1186","Carton","True","10"
"2663","2014-02-21","17","122","690","1184","14208","1184","Carton","True","10"
"2668","2014-02-22","17","122","692","8","96","8","Carton","True","10"
"2675","2014-02-24","17","122","694","1190","14280","1190","Carton","True","10"
"2683","2014-02-25","17","122","696","1196","14352","1196","Carton","True","10"
"2691","2014-02-26","17","122","698","1203","14436","1203","Carton","True","10"
"2699","2014-02-27","17","122","700","1201","14412","1201","Carton","True","10"
"2707","2014-02-28","17","122","702","1207","14484","1207","Carton","True","10"
"2712","2014-03-01","17","122","704","5","60","5","Carton","True","10"
"2719","2014-03-03","17","122","706","1218","14616","1218","Carton","True","10"
"2727","2014-03-04","17","122","708","1216","14592","1216","Carton","True","10"
"2735","2014-03-05","17","122","710","1216","14592","1216","Carton","True","10"
"2743","2014-03-06","17","122","712","1214","14568","1214","Carton","True","10"
"2751","2014-03-07","17","122","714","1212","14544","1212","Carton","True","10"
"2754","2014-03-08","17","122","716","9","108","9","Carton","True","10"
"2760","2014-03-10","17","122","717","1220","14640","1220","Carton","True","10"
"2768","2014-03-11","17","122","719","1230","14760","1230","Carton","True","10"
"2776","2014-03-12","17","122","721","1228","14736","1228","Carton","True","10"
"2784","2014-03-13","17","122","723","1236","14832","1236","Carton","True","10"
"2792","2014-03-14","17","122","725","1243","14916","1243","Carton","True","10"
"2802","2014-03-17","17","122","729","1239","14868","1239","Carton","True","10"
"2810","2014-03-18","17","122","731","1245","14940","1245","Carton","True","10"
"2818","2014-03-19","17","122","733","1243","14916","1243","Carton","True","10"
"2826","2014-03-20","17","122","735","1241","14892","1241","Carton","True","10"
"2834","2014-03-21","17","122","737","1254","15048","1254","Carton","True","10"
"2845","2014-03-24","17","122","741","1250","15000","1250","Carton","True","10"
"2853","2014-03-25","17","122","743","1254","15048","1254","Carton","True","10"
"2861","2014-03-26","17","122","745","1252","15024","1252","Carton","True","10"
"2869","2014-03-27","17","122","747","1258","15096","1258","Carton","True","10"
"2877","2014-03-28","17","122","749","1264","15168","1264","Carton","True","10"
"2881","2014-03-29","17","122","751","18","216","18","Carton","True","10"
